GP Solutions,Junior+ Java developer,з/п не указана,1–3 года,"Полная занятость, удаленная работа","['Английский\xa0— A2 — Элементарный', 'Spring Framework', 'Apache Maven', 'JUnit', 'Java']","Требуемый опыт работы: 1–3 годаПолная занятость, удаленная работаGP Solutions is looking for a Java Developer (Nice to have Kafka). We offer the opportunity to work on a global start-up in the stage of active growth and development.We work on a unique corporate messenger for efficient team communication, called Leverice.We develop not only a messaging tool, but an integrated communication environment with no distractions, no stress and team productivity loss.We are an international team with offices all over the world (USA, Germany, Belarus). Become the part of the dream team! Project: Leverice.com Locations: Belarus / Ukraine / Russia/. Minsk office or remote. Working language: Russian/English (Technical documentation) Required technology stack:  Java 8 Spring Boot JUnit Selenium REST Maven English: pre-intermediate/intermediate.  Nice to have experience with Kafka, Kafka Streams. Would be a plus: Docker, Cucumber, Serenity, Reactor, Screenplay pattern. A strong candidate will have:  0.5 years' experience of сommercial Java development; pre-Intermediate+ English.  By working with us you gain the following benefits:  Wide employee benefits package:  Paid vacation (29 calendar days) and sick leaves (including absence excuses issued by private medical centers); Health insurance; Free English courses; Tuition reimbursement for approved work-related courses; Fitness support; Travel bonus; Office massage and shower, kicker, bicycle parking, etc.     Official employment and worthy salary; Flexible working hours and comfortable office environment (working from home is possible); Involvement in innovative projects and unique expertise in travel business field; Professional growth and development with friendly team.  If you are looking for a place where global story begins, Leverice is the right place to be now. Join us!Ключевые навыкиАнглийский — A2 — ЭлементарныйSpring FrameworkApache MavenJUnitJavaАдресМолодежная, Минск, улица Тимирязева, 72Показать на большой карте",https://hh.ru/vacancy/47785754?from=vacancy_search_list&query=java
ООО К-телеком,Программист Java,з/п не указана,1–3 года,"Полная занятость, полный день","['Java', 'JavaScript', 'SOAP', 'Spring', 'SQL', 'ORACLE']","Требуемый опыт работы: 1–3 годаПолная занятость, полный деньОбязанности: - разработка как нового ПО так и отладка существующего. - перепроектирование кода и рефакторинг. - сопровождение существующих систем компании. Требования: - Уверенное знание Java. Опыт работы Java-разработчиком от 2-х лет - Разработка SOAP, REST сервисов для возможности внешней интеграции. Знание XML/WSDL/XSD - Опыт работы с реляционными СУБД. Знание SQL. - Знание любого Java-фреймворка, желательно Spring. - Опыт разработки пользовательских интерфейсов в том числе web (JavaScript, HTML, CSS) Дополнительным преимуществом будет: - Навыки разработки под Android. - Знание PL/SQL Oracle Условия:  Работа в крупной стабильной компании; оформление по ТК РФ; корпоративная мобильная связь; дополнительное медицинское страхование; испытательный срок - 3 мес; полный рабочий день на территории работодателя. Ключевые навыкиJavaJavaScriptSOAPSpringSQLORACLE",https://hh.ru/vacancy/47885901?from=vacancy_search_list&query=java
Nitka Technologies,Java Web Developer (remote),до 3 500 USD до вычета налогов,3–6 лет,"Полная занятость, удаленная работа","['Английский\xa0— B2 — Средне-продвинутый', 'Spring Framework', 'Hibernate ORM', 'Git', 'Java', 'JUnit']","Требуемый опыт работы: 3–6 летПолная занятость, удаленная работаNitka Technologies, Inc. ищет Java разработчика (middle+, senior). Команда развивает медиа платформу для холдинга в области политической журналистики в США. Сайт выдерживает 48 млн посещений ежемесячно.Команда использует актуальный стэк облачных технологий и современные подходы к разработке: Agile и Infrastructure as code. Примеры сервисов: управление контентом, рекламный блок, сервис для управления подписками и т.д. Сейчас в команде работает 25 инженеров (backend, frontend, QA, DevOps). Стэк технологий: Java11, Spring Boot, Hibernate, MySQL, SOLR, React, ElasticSearch, Kafka, Kubernetes, AWS. Требования:  Java Collections, Streams Spring / Hibernate MySQL или другие базы данных JUnit ElasticSearch или другие SOLR разговорный английский язык  Условия работы:  удаленная работа полная занятость (8 ч/день) гибкий график без тайм трекеров работа в международной распределенной команде конкурентная компенсация в долларах США оплачиваемый отпуск, больничные дни, праздники по РФ календарю Ключевые навыкиАнглийский — B2 — Средне-продвинутыйSpring FrameworkHibernate ORMGitJavaJUnit",https://hh.ru/vacancy/46302291?from=vacancy_search_list&query=java
ООО ИК СИБИНТЕК,Java-разработчик,з/п не указана,1–3 года,"Полная занятость, полный день",['Java'],"Требуемый опыт работы: 1–3 годаПолная занятость, полный деньМы ищем специалиста на поддержку приложения ИС Электронный архив. Приложение для хранения скан-образов документов, есть интерфейс поиска, в основе карточка документа со сканом+минимальный набор характеристик документа в скане. Есть интеграции с учетными системами по передаче скана и характеристик. Стек технологий:Java 8Spring boot 2.1.5Vaadin 7.7.17 (фронт)Сборка проектов - mavenВеб-Сервер приложений Tomcat, IBM Sphere Решение давно в эксплуатации, требуется точечная доработка по запросам пользователей, либо информационной безопасности.Сроки доработок - по согласованию. Возможна частичная занятость, совместительствоКлючевые навыкиJavaАдресУфа, Бакалинская улица, 9/8Показать на большой карте",https://hh.ru/vacancy/47771145?from=vacancy_search_list&query=java
Национальный расчетный депозитарий,Стажер-разработчик Java,з/п не указана,1–3 года,"Стажировка, гибкий график","['Java', 'ООП', 'SQL', 'Git', 'Spring Framework']","Требуемый опыт работы: 1–3 годаСтажировка, гибкий график









Чем предстоит заниматься:   Взаимодействие с коллегами из других ИТ-отделов;   Проектирование и разработка программного обеспечения для нужд компании от бизнес анализа до внедрения;   Оптимизация и улучшение существующих приложений;   Развивать и разрабатывать продукт в кросс-функциональной команде   Думать о сроках разработки, но и не забывать про качество в техническом слое;   Участвовать в code review;   Покрывать код тестами (unit, функциональными, интеграционными и т.д.);   Участвовать в общих встречах backend-разработки и думать о том, как развивать наш технический слой;   Что мы ждём от вас:   Готовность стажироваться от 30 часов в неделю;   Техническое образование (информационные технологии, математика, бизнес-информатика);   Базовые знание любого языка программирования (Желательно Java);   Знание основ ООП;   Опыт работы с любой базой данных. Знания SQL;   Понимание принципов разработки программного обеспечения;   Высокая обучаемость и желание развиваться в профессиональном плане;   Хорошие коммуникативные навыки;   Желательно, но не обязательно:   Знания Spring;   Понимание простейших принципов проектирования API, базовые знания RESTful-подхода;   Знание принципов и умение работать с Git;   Что мы предлагаем:   Продолжительности стажировки до 18 месяцев;   Оформление в штат компании на период стажировки и возможность остаться в качестве постоянного сотрудника после её окончания;   Достойная оплата стажировки;   Возможность стажироваться в полностью удаленном или гибридном режиме (офис на ст. метро Бауманская);   Индивидуальный куратор, который будет помогать в процессе изучения материала;  


Мы влияем на развитие и создаем будущее!
А где граница твоих  возможностей?


Ключевые навыкиJavaООПSQLGitSpring FrameworkАдресБауманская, Москва, Спартаковская улица, 12Показать на большой карте",https://hh.ru/vacancy/48013172?from=vacancy_search_list&query=java
"Программный Продукт, ИТ-компания",Младший Java разработчик / Junior Java developer,з/п не указана,не требуется,"Полная занятость, гибкий график",[],"Требуемый опыт работы: не требуетсяПолная занятость, гибкий график




Карьера в компанииМы делаем будущее простым и удобным




В ГК «Программный Продукт» открыта вакансия младшего Java разработчика. Нашей ключевой компетенцией являются комплексные интеграционные проекты по разработке масштабных отраслевых информационных систем. Приглашаем перспективных специалистов стать частью нашей команды. Чем предстоит заниматься:  Вы будете выступать в роли младшего разработчика в крупных социально-значимых проектах по автоматизации государственных и коммерческих заказчиков.  Что мы от Вас хотим:   Техническое образование (в том числе студенты последних курсов).   Базовые знания Java Core.   Знание принципов функционирования информационных систем и основ ОПП.   Знание SQL. Понимание принципов работы реляционных БД.   Уверенный пользователь ПК и офисных программ.   Умение работать в команде, желание учиться, готовность к сложным задачам и интересным проектам.   Используемые технологии:  Java 8, Spring, Oracle PL/SQL/PostgreSQL, REST, Tomcat, JavaScript, CSS, JSP, Kendo UI, TeamCity, Git, SVN, Jira, Confluence.  Что мы предлагаем:   Работу в крупной компании, занимающей лидирующие позиции на рынке разработки ПО в России;   Развивающую эко-среду проектного офиса в кругу единомышленников и близких по духу сотрудников;   Возможность участвовать в перспективных социально значимых проектах федерального масштаба;   Ранжированные программы ДМС с полным пакетом медицинских услуг;   Услуги штатного психолога, терапевта и массажиста;   Систему грейдов и бенефитов;   Программы внутреннего и внешнего профессионального обучения и сертификации;   Широкий перечень корпоративных программ лояльности (фитнес, мобильная связь, изучение английского языка по корпоративным ценам);   Разнообразные корпоративные активности (тимбилдинги, витаминные дни, детские мероприятия, регулярные турниры по киберспорту, шахматам, настольному теннису, футболу и волейболу);   Современный комфортабельный офис (бизнес-центр класса В+) в шаговой доступности от ст. метро Парк Победы/Фили.  
Мы предлагаем:






Работу в крупной компании, занимающей лидирующие позиции на рынке



Возможность участвовать в социально значимых проектах федерального масштаба



Официальное трудоустройство



ДМС со стоматологией, услуги штатного терапевта и психолога



Конкурентную заработную плату



Систему грейдов и ежегодную аттестацию



Внутреннее и внешнее обучение, доступ к корпоративной библиотеке



Активную корпоративную жизнь: тимбилдинги, турниры по шахматам, настольному теннису, футболу и волейболу, корпоративные праздники



Удобный и современный офис в бизнес-центре класса В+ в шаговой доступности от м. «Парк Победы», «Фили»








АдресПарк Победы, Парк Победы, Москва, улица Василисы Кожиной, 1Показать на большой карте",https://hh.ru/vacancy/39659609?from=vacancy_search_list&query=java
SmartBear Software,Программист (разработчик) на Java (Junior/начинающий),от 80 000 до 100 000 руб. до вычета налогов,не требуется,"Полная занятость, удаленная работа","['Английский\xa0— B1 — Средний', 'Git', 'ООП', 'Английский язык', 'Swing']","Требуемый опыт работы: не требуетсяПолная занятость, удаленная работаМечтаешь стать крутым программистом и работать над проектом, которым пользуются десятки тысяч людей по всему миру? Не откладывай, присылай нам своё резюме для работы в проекте ReadyAPI (https://smartbear.com/product/ready-api/overview/) ОСНОВНЫЕ ОБЯЗАННОСТИ: · Поддержка существующего функционала; · Участие в разработке новых компонентов системы. ТРЕБОВАНИЯ К СОИСКАТЕЛЯМ: · Знание и понимание принципов ООП; · Желание работать в команде; · Самостоятельность и ответственность; ПРИВЕТСТВУЮТСЯ: · Знание принципов разработки пользовательского интерфейса на Swing; · Базовое понимание о работе Web сервисов; · Git; · JUnit; · Знание английского языка (технический). УСЛОВИЯ РАБОТЫ: · Официальная, на 100% белая зарплата 80000-100000 рублей. Устанавливается по результатам собеседования, ежегодно индексируется; · Испытательный срок, регулярные премии после его завершения; · Комфортный офис в самом центре Тулы, с собственными спортзалом и столовой; · В офисе организовано питание за счет компании; · Компенсация спортивных и медицинских расходов; · Компенсация поездок на конференции и обучение сотрудников; · Удаленный формат работы на время ограничений в связи с пандемией.Ключевые навыкиАнглийский — B1 — СреднийGitООПАнглийский языкSwingАдресТула, улица Жуковского, 38БПоказать на большой карте",https://hh.ru/vacancy/47690996?from=vacancy_search_list&query=java
ООО Юнайтед Иншуренс Компани,Java стажер,з/п не указана,не требуется,"Стажировка, полный день","['ООП', 'Java', 'SQL', 'Atlassian Jira', 'C++']","Требуемый опыт работы: не требуетсяСтажировка, полный деньМы YLab - одни из лидеров на рынке, мы помогаем своим клиентам автоматизировать бизнес-процессы и разрабатывать крутые программные продукты. Сейчас ищем талантливых начинающих специалистов на стажировку по направлению Java. Ваш опыт абсолютно не важен, мы ориентируемся на людей, которые действительно хотят развиваться вместе с компанией, которые готовы много времени уделять учебе и работе, самостоятельно искать решение сложных задач, работать под чутким руководством сильных наставников. Для всех новичков мы проводим курс бесплатных вебинаров, на которых вы ознакомитесь с азами языка, на практике увидите как что работает, попробуете свои силы при выполнении домашних заданий. Для тех, кто успешно пройдет все этапы обучения мы готовы предложить работу в нашей команде. Предварительно вас оповестят о сроках начала курса. В сопроводительном письме просим вас указать свои контактные данные (для связи) и мотивацию развиваться именно в этом направлении. Обязанности: Прохождение курса вебинаров; Стажировка под руководством опытного ментора на проектах компании; Использование актуальных инструментов разработки (Git, Jira и т.п.). Требования: Базовое представление о процессе разработки; Понимание принципов ООП; Профильное образование будет плюсом; Знание любого другого языка программирования будет плюсом. Условия: Официальное трудоустройство; Удаленный формат работы; Прозрачная система повышения ставок и премирования; Карьерный рост и обучение; График работы 5/2; Гибкое начало рабочего дня; Интересные, длительные проекты; Корпоративные мероприятия.Ключевые навыкиООПJavaSQLAtlassian JiraC++",https://hh.ru/vacancy/47766744?from=vacancy_search_list&query=java
"МАГНИТ, Розничная сеть",Junior Java разработчик,з/п не указана,не требуется,"Полная занятость, удаленная работа","['SQL', 'Linux', 'Работа с базами данных', 'База данных: Oracle', 'Java', 'JDBC', 'Spring']","Требуемый опыт работы: не требуетсяПолная занятость, удаленная работа

















ИТ семья Магнит



Наша команда разрабатывает передовые ИТ решения и разворачивает инфраструктурудля самой крупной
					розничной сети в стране, обеспечиваем работоспособность более22 000 объектов.Нам
					есть чем гордиться:

Более 2500 ИТ специалистов по всей стране;
Разработано более 800 информационных систем и сервисов;
Более 100 ИТ проектов;
Применяются десятки различных технологий, от Enterprise платформ для центральных
						высоконагруженных сервисов Oracle/Java EE до наименее ресурсоемких – FB, Python;
Ведется разработка приложений, работающих с различным оборудованием
						(касс, весов,ТСД, мобильных устройств и не только);
Активно используем и внедряем облачные технологии (Microsoft Azure, Office 365 и др.);
""It для людей"" – Magnit tech, митапы, тренинги, кибер-лига, лайфхаки.




Мы ищем  junior Java разработчика в Отдел сопровождения информационных систем Чем предстоит заниматься:  Анализ и оперативное решение проблем, связанных с работой сервисов, сопровождаемых подразделением. Взаимодействие с бизнес-подразделениями и сотрудниками смежных ИТ-подразделений с целью соблюдения и оптимизации уровня сервиса (SLA, OLA). Информационная поддержка пользователей сервисов, сопровождаемых подразделением. Оперативное реагирование на события автоматизированных систем мониторинга, сигнализирующие о наличии отклонений в работе сопровождаемых сервисов. Разработка мероприятий по недопущению возникновения систематических проблем в сопровождаемых сервисах и обеспечение реализации данных мероприятий. Разработка инструкций по принятым в сопровождение сервисам.  Что для нас важно:  Знание принципов ООП. Умение читать и разбирать чужой код. Знание Java SE (не ниже версии 7, в том числе JDBC). Знание SQL на уровне написания CRUD запросов. Работа с памятью java. Работа с потоками. Знание технологии из стека Java EE (JMS, JAX-WS/RS, JTA). Знание OС Linux, умение писать bash скрипты. Английский язык (чтение тех. документации).  Не обязательно, но будет плюсом:   Знание Spring (как IoC контейнер).   Знание Apache Camel (routing).   Знание Apache ActiveMQ (JMS).   Знание языка запросов SQL Oracle. Владение языком pl/sql.   Ты получишь уникальный опыт в крупной Компании, не обещаем, что будет легко, но точно интересно:)  













Комфортные рабочие места







Кофе‑комнаты
						в каждом корпусе

















Два бесплатных спортзала
						на территории офиса
						и залы для групповых занятий











Две стильные Кофе‑Лавки
						на прилегающей территории












































































Удобная бесплатная автостоянка
						и закрытая велопарковка














Корпоративные медицинские кабинеты

















Современная столовая
						с завтраками, обедами и ужинами



Стань частью семьи «Магнит»!



Ключевые навыкиSQLLinuxРабота с базами данныхБаза данных: OracleJavaJDBCSpringАдресКраснодар, Солнечная улица, 15/5Показать на большой карте",https://hh.ru/vacancy/47862414?from=vacancy_search_list&query=java
АО Деловая среда,Senior Java-разработчик,з/п не указана,3–6 лет,"Полная занятость, удаленная работа","['Java', 'SQL']","Требуемый опыт работы: 3–6 летПолная занятость, удаленная работаКомпания “Деловая среда” входит в группу компаний ПАО “Сбербанк”. Мы создаём онлайн продукты и технологичные решения, которые позволяют развивать малый и средний бизнес в стране. Один из наших проектов “Регистрация бизнеса онлайн и дистанционное открытие счета” сильно вырос. Поэтому мы хотим усилить нашу команду, которая жаждет помощи крепкого backend-разработчика.  С помощью данного сервиса регистрируются более 15% всех ИП и ООО в России. Почему тебе будет интересно у нас У нас необычный стек, современная архитектура (микросервисы), сложные задачи и возможность поработать с реактивностью.    Мы быстрые. Релизим каждую неделю. Цикл задачи от идеи до результата занимает 2-3 недели. У нас CI/CD процессы, используем Docker и Kubernetes.   Мы передадим тебе экспертизу по akka — инструменту для построения распределенных высоконагруженных систем, который применяют в Paypal, LinkedIn и Tesla.    Мы решаем проблемы всей командой и открыты к изменениям. Все идеи обсуждаются и внедряются очень быстро.   У нас несколько проектов — если заскучаешь, сможешь перейти на другой.      Что тебе предстоит: — участвовать во всех этапах разработки ПО в команде Backend-разработчиков, — выбирать технические решения и продумывать архитектуру, — проектировать взаимодействие интерфейсов с другими системами, — разрабатывать/поддерживать реактивные системы, — писать качественный код, покрывать его тестами и проводить code review. Будет классно, если сможешь предлагать свои идеи по улучшению текущих систем и процессов.    Как понять, что ты нам подходишь Нам не важно на каком фреймворке ты работал, главное, что ты: — умеешь строить гибкую архитектуру приложения,  — можешь оптимизировать sql-запрос (у нас Postgres),  — знаешь, как работать с асинхронностью, — можешь спроектировать интеграцию с внешней системой. Будет преимуществом, если ты берешь на себя ответственность за результат. Не бросаешь задачи на полпути и вовремя подсвечиваешь проблемы - не ждешь пока придет с вопросами PO/PM или TL.  Что мы предлагаем    Удаленную работу, при этом ты всегда можешь прийти в любой из наших комфортных офисов (МШУ Сколково или Agile офис Сбера на Кутузовском).   Оформление по ТК РФ.    ДМС в твоем городе с первого месяца работы.    Наши сотрудники могут воспользоваться льготной ипотекой и пониженной ставкой кредита Сбербанка.    Обеспечиваем техникой.   Регулярную обратную связь и помощь в прокачке — финансово поможем с обучением и посещением конференций, дадим доступ к учебным материалам Сбера.    Мы ценим в работе минимум бюрократии, возможность открыто выражать свое мнение и ориентир на результат. Если наши ценности сходятся, то откликайся, ответим тебе в течении 2-х дней и будем рады оперативно пообщаться и дать обратную связь.    Ключевые навыкиJavaSQL",https://hh.ru/vacancy/48563160?from=vacancy_search_list&query=java
SpectrumData,Middle Java/Kotlin Developer,от 120 000 до 200 000 руб. на руки,1–3 года,"Полная занятость, полный день","['Java', 'Kotlin', 'Git', 'ООП', 'Cassandra']","Требуемый опыт работы: 1–3 годаПолная занятость, полный день










                    Мы IT-компания, которая разработала маркет-плейс данных для Бизнеса
              

SpectrumData объединяет группу федеральных сервисов по проверке: автомобилей (avtocod.ru и avtocod.ru/profi), физических лиц (checkperson.ru), контрагентов (xfirm.ru), объектов недвижимости (egrnreester.ru) и кредитных историй (https://cbch.ru). Нашими клиентами являются Яндекс, Mail group, Газпромнефть, ВСК, Кардиф, Согласие, Росгосстрах и многие другие. Наши ребята из команды разработки находятся в уникальной ситуации, они работают со зрелыми сервисами, и при этом сохраняют динамику стартапа, мы активно взаимодействуем со внешней средой (агрегируем и валидируем данные из разных открытых источников), и нам приходится постоянно держать руку на пульсе всех изменений! Поэтому наши продукты “живые”, постоянно находятся в стадии развития и совершенствования, разработке скучать не приходится :) Если ты интересуешься как Kotlin, так и в целом программированием, подписывайся на наш YouTube канал ""Spectrumdata dev"" (ссылка: https://www.youtube.com/channel/UCcZykVFJA8AAlHMGPOWGU0g). Что мы любим и используем:  Kotlin; Ktor, KodeIn; Cassandra, PostgreSQL; Elasticsearch; Redis, RabbitMQ, Kafka; микросервисную архитектуру; положительно относимся к освоению других новых технологий;  Мы будем рады видеть тебя в нашей команде, если ты:  Владеешь любым из данных языков программирования Java/ С#/ Pyton /Kotlin и тебе интересно перейти на Kotlin; Понимаешь концепцию ООП и REST; Знаешь и используешь Git, Maven или Gradle; Знаком с инструментами тестирования ПО (junit, mocks); Знаешь SQL, умеешь писать запросы, реализовывать простые схемы хранения.  Твоим преимуществом будет:  Готовность предоставить примеры кода.  Как будет построена твоя работа:  Официальное трудоустройство, белая заработная плата; Гибкое начало рабочего дня, современный офис в центре города (с парковкой); Регулярный пересмотр заработной платы по мере твоего развития в компании; Современное ""железо"" и любые необходимые сервисы; Ты будешь работать по Scrum в слаженной команде, которая состоит из 20+ разработчиков Kotlin с тимлидами и системным архитектором; У тебя будет возможность развивать один из наших продуктов или заниматься подключением источников данных ко всему нашему комплексу; Тебя ждут TDD, code review и внутренние митапы :) 



            У нас для тебя есть
        


                Возможность развития в команде профессионалов по работе с данными. Вертикальный и горизонтальный карьерный рост
            

                Гибкий рабочий день и понятные рабочие процессы
            

                ДМС после испытательного срока
            

                Корпоративная tech-библиотека
            

                Оплата профессионального обученияи посещение конференций
            

                Бесплатное обучение английскому в офисе
            

                Корпоративы, вылазки на природу и активный отдых
            







            ООО «Авторапорт» работает под брендом SpectrumData
        


Ключевые навыкиJavaKotlinGitООПCassandraАдресГеологическая, Екатеринбург, улица Добролюбова, 16Показать на большой карте",https://hh.ru/vacancy/38755990?from=vacancy_search_list&query=java
Екассир,QA Automation Engineer (C#/Java),з/п не указана,1–3 года,"Полная занятость, полный день","['SQL', 'ООП', 'QA', 'Git', 'C#', 'XML', 'SOAP', 'HTTP', 'Java', 'REST']","Требуемый опыт работы: 1–3 годаПолная занятость, полный деньПривет, будущий коллега! Мы - eKassir, продуктовая IT-компания. Мы работаем на рынке с 2003 года. Наши продукты используют более 100 клиентов в 20 странах мира. С 2020 года мы вступили в ряды резидентов Сколково, и открыли третий филиал по России – в Екатеринбурге (помимо головного офиса в Санкт-Петербурге и филиала в Москве). Наши компетенции — платежные и транзакционные системы, карточные технологии, ПО для устройств самообслуживания, системы ДБО, мобильная разработка, ПО для сотрудников фронт-офиса и кассиров. В числе наших клиентов - Почта Банк, Ренессанс Кредит, Газпромбанк, ПСКБ Банк, Банк Хоум Кредит и др. Наши продукты работают под Linux&Windows, используют My SQL, MS SQL, написаны на C#&NET.Core, упакованы в DockerSwarm, а сервера конфигурируются с помощью Ansible. Сейчас мы активно расширяемся и в связи с этим открываем поиск инженера в группу тестирования клиент-серверных приложений: На текущий момент, основная работа в группе сосредоточена над нашим коробочным решением для внедрения системы быстрых платежей у заказчиков. Система быстрых платежей (СБП) — сервис ЦБ РФ и НСПК, который позволяет совершать денежные переводы между клиентами разных банков по простому идентификатору: номеру телефона или QR-коду. Деньги зачисляются на счет Получателя в Банке не позднее 15-ти секунд с момента отправки. На сегодня нашим решением уже пользуются: Россельхоз Банк, Банк «Открытие», Почта Банк, ПСКБ, Национальный расчётный депозитарий и тд. Чем предстоит заниматься:  Анализ требований к продукту; Разработка требований к DevOps-процессам; Автоматизация процессов тестирования; Тест дизайн (тест-кейсы, тестовые данные, тест-планы); Составление отчетов по результатам тестирования.  Обязательные навыки:  Профильный опыт работы от года, опыт автоматизации - от полугода (C# или Java); Знание языков разработки и понимание ООП (мы используем C# (Net Core), PowerShell) Опыт тестирования серверных приложений (REST, SOAP) и понимание HTTP-протокола; Опыт написания SQL запросов (CRUD); Продвинутый пользователь семейства Windows + Linux; Опыт работы с JSON, XML;  Также для проекта очень пригодится умение работать с большим объемом информации, желание досконально разбираться в сложной бизнес-логике приложений и Ваша нацеленность на результат. Мы предлагаем:  Гибкое начало рабочего дня; Уровень заработной платы обсуждаем индивидуально; ДМС после испытательного срока (в т.ч. для членов семьи по льготной цене); Возможность прохождения обучения, участия в профильных конференциях за счёт компании; Отсутствие дресс-кода; Профессиональная команда, использующая передовые технологии в своей области. Ключевые навыкиSQLООПQAGitC#XMLSOAPHTTPJavaRESTАдресЧёрная речка, Санкт-Петербург, Сердобольская улица, 64к1аПоказать на большой карте",https://hh.ru/vacancy/48325619?from=vacancy_search_list&query=java
