KeepPet,Бэкенд разработчик (Python/Django),от 1 500 до 2 500 USD до вычета налогов,1–3 года,"Полная занятость, удаленная работа","['PostgreSQL', 'Nginx', 'Python', 'Django Framework', 'Facebook API', 'Google API']","Требуемый опыт работы: 1–3 годаПолная занятость, удаленная работаKeepPet – это технологический стартап, который предлагает инновации в индустрии, связанной с домашними животными. Наша штаб-квартира находится в Лос-Анджелесе, но сотрудники работают из разных уголков мира: США, Европы и стран СНГ. Мы предлагаем удаленную работу с гибким графиком в небольшой дружной команде молодых энтузиастов. Мы активно развиваем наши проекты, и в данный момент мы ищем бэкенд-разработчика, который будет развивать и поддерживать наши продукты, а также придумывать и реализовывать новые. Мы ищем специалиста, который будет готов с одной стороны самостоятельно закрывать вопросы связанные с работой бэкенда мобильных и веб-приложений, а с другой обсуждать идеи команды, предлагать свои решения и грамотно аргументировать свою точку зрения. Также мы ценим инициативных людей, которые не только являются экспертами в своей области, но и активно интересуются нашими проектами в целом и могут при необходимости принять участие в обсуждении вопросов, выходящих за рамки их зоны ответственности. Кандидат на эту вакансию должен обладать следующими качествами и навыками:  Понимание принципов клиент-серверного взаимодействия Знание основных протоколов для работы с мобильными и веб-приложениями Опыт работы с бэкендом мобильных приложений Навыки проектирования сервисов Умение обсуждать в команде и предлагать свои решения задач Умение самостоятельно декомпозировать и оценивать задачи Умение и стремление получать новые знания и осваивать новые навыки  Кроме того, наш текущий стек технологий предполагает, что кандидат должен обладать следующими техническими знаниями и необходимым опытом работы:  Уверенное знание Python3, опыт разработки на Python более трёх лет Уверенное знание разных версий Django и опыт работы с ними  Знание DjangoMaterial, DjangoRestFramework и Django-channels   Опыт работы с серверами  Знание Nginx   Опыт работы с базами данных  Знание PostgreSQL Плюсом будет опыт работы с Amazon RDS для PostgreSQL   Опыт работы с SDK/API (в первую очередь от Facebook и Google) Знание или желание разбираться с работой различных SDK/API  Плюсом будет опыт или знание в InAppPy, Twilio, GeoPy Большим плюсом будет опыт работы со Stripe    Условия работы:  полностью удаленная работа гибкий график Ключевые навыкиPostgreSQLNginxPythonDjango FrameworkFacebook APIGoogle API",https://hh.ru/vacancy/47771725?from=vacancy_search_list&query=python
KeepPet,Бэкенд разработчик (Python/Django),от 1 500 до 2 500 USD до вычета налогов,1–3 года,"Полная занятость, удаленная работа","['PostgreSQL', 'Nginx', 'Python', 'Django Framework', 'Facebook API', 'Google API']","Требуемый опыт работы: 1–3 годаПолная занятость, удаленная работаKeepPet – это технологический стартап, который предлагает инновации в индустрии, связанной с домашними животными. Наша штаб-квартира находится в Лос-Анджелесе, но сотрудники работают из разных уголков мира: США, Европы и стран СНГ. Мы предлагаем удаленную работу с гибким графиком в небольшой дружной команде молодых энтузиастов. Мы активно развиваем наши проекты, и в данный момент мы ищем бэкенд-разработчика, который будет развивать и поддерживать наши продукты, а также придумывать и реализовывать новые. Мы ищем специалиста, который будет готов с одной стороны самостоятельно закрывать вопросы связанные с работой бэкенда мобильных и веб-приложений, а с другой обсуждать идеи команды, предлагать свои решения и грамотно аргументировать свою точку зрения. Также мы ценим инициативных людей, которые не только являются экспертами в своей области, но и активно интересуются нашими проектами в целом и могут при необходимости принять участие в обсуждении вопросов, выходящих за рамки их зоны ответственности. Кандидат на эту вакансию должен обладать следующими качествами и навыками:  Понимание принципов клиент-серверного взаимодействия Знание основных протоколов для работы с мобильными и веб-приложениями Опыт работы с бэкендом мобильных приложений Навыки проектирования сервисов Умение обсуждать в команде и предлагать свои решения задач Умение самостоятельно декомпозировать и оценивать задачи Умение и стремление получать новые знания и осваивать новые навыки  Кроме того, наш текущий стек технологий предполагает, что кандидат должен обладать следующими техническими знаниями и необходимым опытом работы:  Уверенное знание Python3, опыт разработки на Python более трёх лет Уверенное знание разных версий Django и опыт работы с ними  Знание DjangoMaterial, DjangoRestFramework и Django-channels   Опыт работы с серверами  Знание Nginx   Опыт работы с базами данных  Знание PostgreSQL Плюсом будет опыт работы с Amazon RDS для PostgreSQL   Опыт работы с SDK/API (в первую очередь от Facebook и Google) Знание или желание разбираться с работой различных SDK/API  Плюсом будет опыт или знание в InAppPy, Twilio, GeoPy Большим плюсом будет опыт работы со Stripe    Условия работы:  полностью удаленная работа гибкий график Ключевые навыкиPostgreSQLNginxPythonDjango FrameworkFacebook APIGoogle API",https://hh.ru/vacancy/47771729?from=vacancy_search_list&query=python
Nitka Technologies,Python Developer (Flask),з/п не указана,3–6 лет,"Полная занятость, удаленная работа","['Английский\xa0— B2 — Средне-продвинутый', 'Python', 'PostgreSQL', 'Django Framework', 'Flask', 'AWS', 'Kafka', 'Английский язык']","Требуемый опыт работы: 3–6 летПолная занятость, удаленная работаNitka Technologies ищет Python Developer для работы в американском стартапе, развивающем сервис для релокации. Команда проекта работает над SAAS-приложением, которое упрощает процедуру переезда (между городами, из квартиры в квартиру) для своих клиентов. Использует в работе CI/CD, делает code reviews, пишет тесты. Мы предлагаем 100% удаленную работу на full-time с гибким графиком. Задачи на проекте:  Разработка нового функционала, улучшение продукта, реализация бизнес-логики Создание новых REST API для frontend разработчиков Code reviews  Технологии:  Python Flask Postgresql AWS  Требования:  3+ лет опыта разработки веб-приложений (Django, Flask, FastApi) 3+ лет опыта с Python уровень английского языка, необходимый для общения с заказчиком и командой. опыт работы с Kafka и/или Spark/PySpark будет плюсом опыт c ETL-системами будет плюсом опыт с AWS приветствуется  Условия работы:  международная распределенная команда удаленная работа полная занятость (8 ч/день) гибкий график без таймтрекеров часть звонков в вечернее время, около 20:00 по Мск (утро по западному побережью США) конкурентная компенсация в долларах США оплачиваемый отпуск, больничные дни, праздники по РФ календарю. Ключевые навыкиАнглийский — B2 — Средне-продвинутыйPythonPostgreSQLDjango FrameworkFlaskAWSKafkaАнглийский язык",https://hh.ru/vacancy/47739386?from=vacancy_search_list&query=python
KeepPet,Бэкенд разработчик (Python / Django),от 1 500 до 2 500 USD до вычета налогов,не требуется,"Полная занятость, удаленная работа","['PostgreSQL', 'Nginx', 'Python', 'Django Framework', 'Facebook API', 'Google API']","Требуемый опыт работы: не требуетсяПолная занятость, удаленная работаKeepPet – это технологический стартап, который предлагает инновации в индустрии, связанной с домашними животными. Наша штаб-квартира находится в Лос-Анджелесе, но сотрудники работают из разных уголков мира: США, Европы и стран СНГ. Мы предлагаем удаленную работу с гибким графиком в небольшой дружной команде молодых энтузиастов. Мы активно развиваем наши проекты, и в данный момент мы ищем бэкенд-разработчика, который будет развивать и поддерживать наши продукты, а также придумывать и реализовывать новые. Мы ищем специалиста, который будет готов с одной стороны самостоятельно закрывать вопросы связанные с работой бэкенда мобильных и веб-приложений, а с другой обсуждать идеи команды, предлагать свои решения и грамотно аргументировать свою точку зрения. Также мы ценим инициативных людей, которые не только являются экспертами в своей области, но и активно интересуются нашими проектами в целом и могут при необходимости принять участие в обсуждении вопросов, выходящих за рамки их зоны ответственности. Кандидат на эту вакансию должен обладать следующими качествами и навыками:  Понимание принципов клиент-серверного взаимодействия Знание основных протоколов для работы с мобильными и веб-приложениями Опыт работы с бэкендом мобильных приложений Навыки проектирования сервисов Умение обсуждать в команде и предлагать свои решения задач Умение самостоятельно декомпозировать и оценивать задачи Умение и стремление получать новые знания и осваивать новые навыки  Кроме того, наш текущий стек технологий предполагает, что кандидат должен обладать следующими техническими знаниями и необходимым опытом работы:  Уверенное знание Python3, опыт разработки на Python более трёх лет Уверенное знание разных версий Django и опыт работы с ними  Знание DjangoMaterial, DjangoRestFramework и Django-channels   Опыт работы с серверами  Знание Nginx   Опыт работы с базами данных  Знание PostgreSQL Плюсом будет опыт работы с Amazon RDS для PostgreSQL   Опыт работы с SDK/API (в первую очередь от Facebook и Google) Знание или желание разбираться с работой различных SDK/API  Плюсом будет опыт или знание в InAppPy, Twilio, GeoPy Большим плюсом будет опыт работы со Stripe    Условия работы:  полностью удаленная работа гибкий график Ключевые навыкиPostgreSQLNginxPythonDjango FrameworkFacebook APIGoogle API",https://hh.ru/vacancy/47771734?from=vacancy_search_list&query=python
Иностр. п. ПРОФИЛИ ВОКС,Python Developer Middle +,з/п не указана,3–6 лет,"Полная занятость, удаленная работа","['Польский\xa0— B2 — Средне-продвинутый', 'Английский\xa0— B1 — Средний', 'Python', 'Python 3.x', 'Django', 'Memcache', 'PostgreSQL', 'RabbitMQ', 'ElasticSearch', 'Git', 'Linux']","Требуемый опыт работы: 3–6 летПолная занятость, удаленная работаWe are interested in people ONLY with POLISH B2 and higher Responsibilities: • Maintenance and development of existing backend applications and internal tools • Performance optimization of current solutions • Design, analysis and implementation of new services, tools, mechanisms and components Required: • Very good knowledge of Python 3.x (min. 2 years) • Extensive experience with the Django framework • Knowledge of good programming principles • Experience in extending existing open source solutions • Experience in creating your own solutions from scratch • Experience in writing unit and integration tests • Contact with: Memcache, PostgreSQL, Celery, S3 compatible storage, RabbitMQ, ElasticSearch • Knowledge of version control systems (Git) • Experience with CI / CD (Jenkins, Gitlab) • Knowledge of operating systems based on the Linux kernel • Ability to write bash scripts Welcome: • Contact with Docker containerization technology • Knowledge of Google Cloud Platform (GCP), Amazon Web Services (AWS) • Experience in API design • Knowledge of JSON Schema, OpenAPI, JWT Why is it worth working with us: • Stability of employment • Nice atmosphere in a team • The ability to perform tasks in remote work mode • Financing of participation in conferences / programming events • Work on interesting and innovative projectsКлючевые навыкиПольский — B2 — Средне-продвинутыйАнглийский — B1 — СреднийPythonPython 3.xDjangoMemcachePostgreSQLRabbitMQElasticSearchGitLinux",https://hh.ru/vacancy/48089034?from=vacancy_search_list&query=python
Hunt For You,Senior Python Developer,з/п не указана,1–3 года,"Полная занятость, удаленная работа",[],"Требуемый опыт работы: 1–3 годаПолная занятость, удаленная работаПривет! Нам нужен опытный Python Developer в Вебиум — нескучная онлайн-школа для подготовки к ЕГЭ.  Сейчас на платформе учится больше 40 000 человек. Это единственный проект, который подростки рекомендуют подросткам! Настало время отказаться от MVP и написать нормальный код, который позволит развиваться дальше! Проект объемный и интересный, мы ищем самостоятельного Python разработчика, желающий работать в свободном графике и нацеленный на результат. Можно работать в Питерском офисе или удаленно.   С чем предстоит работать Уже написаны первые 2 тысячи строчек, остаётся ещё 8–10. Стек: - Django 3.2, python 3.9 - Фронтенды — отдельные SPA на vue.js, у нас API на DRF - pytest (TDD — требование) - CI через GitHub actions - PostrgeSQL - Celery/RabbitMQ Бекенд — это два монолита: e-commerce и LMS. Стриминг данных между ними — RabbitMQ. Работа удалённая с полностью свободным графиком, спринты по 5 дней. Задачи ставятся в бейскемпе. Если не знаете какую-либо из технологий, но готовы выучить - мы сработаемся. Задачи: Проект не на пару месяцев — то есть нужно писать тесты, поддерживать хорошую структуру базы данных и тд и тп. Нам важно, чтобы вам не хотелось повеситься от своего кода годовой давности — речь о долгосрочной продуктовой разработке в команде проекта. У вас будет прямое общение с продактом, дизайнером и возможность напрямую влиять на то, как развивается бизнес и чем пользуются благодарные пользователи-подростки   Что мы предлагаем: - Интересный и социально значимый проект; - Возможность самому планировать свое время, влиять на бизнес-процессы; - Удаленная работа, возможность работать в классном офисе в Питере, оффлайн-встречи команды; - Никакого техдолга. С самого начала проект покрыт тестами, разработка ведётся на основе современного стека и community best practices; - Отлаженные отношения между бизнесом и разработкой. Вас не будут спрашивать о примерном сроке, а потом говорить, что это дедлайн; - Официальное трудоустройство, отсутствие бюрократии; - Достойная оплата вашего труда.",https://hh.ru/vacancy/47794705?from=vacancy_search_list&query=python
KeepPet,Бэкенд разработчик (Python/Django),от 1 500 до 2 500 USD до вычета налогов,1–3 года,"Полная занятость, удаленная работа","['PostgreSQL', 'Nginx', 'Python', 'Django Framework', 'Facebook API', 'Google API']","Требуемый опыт работы: 1–3 годаПолная занятость, удаленная работаKeepPet – это технологический стартап, который предлагает инновации в индустрии, связанной с домашними животными. Наша штаб-квартира находится в Лос-Анджелесе, но сотрудники работают из разных уголков мира: США, Европы и стран СНГ. Мы предлагаем удаленную работу с гибким графиком в небольшой дружной команде молодых энтузиастов. Мы активно развиваем наши проекты, и в данный момент мы ищем бэкенд-разработчика, который будет развивать и поддерживать наши продукты, а также придумывать и реализовывать новые. Мы ищем специалиста, который будет готов с одной стороны самостоятельно закрывать вопросы связанные с работой бэкенда мобильных и веб-приложений, а с другой обсуждать идеи команды, предлагать свои решения и грамотно аргументировать свою точку зрения. Также мы ценим инициативных людей, которые не только являются экспертами в своей области, но и активно интересуются нашими проектами в целом и могут при необходимости принять участие в обсуждении вопросов, выходящих за рамки их зоны ответственности. Кандидат на эту вакансию должен обладать следующими качествами и навыками:  Понимание принципов клиент-серверного взаимодействия Знание основных протоколов для работы с мобильными и веб-приложениями Опыт работы с бэкендом мобильных приложений Навыки проектирования сервисов Умение обсуждать в команде и предлагать свои решения задач Умение самостоятельно декомпозировать и оценивать задачи Умение и стремление получать новые знания и осваивать новые навыки  Кроме того, наш текущий стек технологий предполагает, что кандидат должен обладать следующими техническими знаниями и необходимым опытом работы:  Уверенное знание Python3, опыт разработки на Python более трёх лет Уверенное знание разных версий Django и опыт работы с ними  Знание DjangoMaterial, DjangoRestFramework и Django-channels   Опыт работы с серверами  Знание Nginx   Опыт работы с базами данных  Знание PostgreSQL Плюсом будет опыт работы с Amazon RDS для PostgreSQL   Опыт работы с SDK/API (в первую очередь от Facebook и Google) Знание или желание разбираться с работой различных SDK/API  Плюсом будет опыт или знание в InAppPy, Twilio, GeoPy Большим плюсом будет опыт работы со Stripe    Условия работы:  полностью удаленная работа гибкий график Ключевые навыкиPostgreSQLNginxPythonDjango FrameworkFacebook APIGoogle API",https://hh.ru/vacancy/47771731?from=vacancy_search_list&query=python
KeepPet,Бэкенд разработчик (Python/Django),от 1 500 до 2 500 USD до вычета налогов,1–3 года,"Полная занятость, удаленная работа","['PostgreSQL', 'Nginx', 'Python', 'Django Framework', 'Facebook API', 'Google API']","Требуемый опыт работы: 1–3 годаПолная занятость, удаленная работаKeepPet – это технологический стартап, который предлагает инновации в индустрии, связанной с домашними животными. Наша штаб-квартира находится в Лос-Анджелесе, но сотрудники работают из разных уголков мира: США, Европы и стран СНГ. Мы предлагаем удаленную работу с гибким графиком в небольшой дружной команде молодых энтузиастов. Мы активно развиваем наши проекты, и в данный момент мы ищем бэкенд-разработчика, который будет развивать и поддерживать наши продукты, а также придумывать и реализовывать новые. Мы ищем специалиста, который будет готов с одной стороны самостоятельно закрывать вопросы связанные с работой бэкенда мобильных и веб-приложений, а с другой обсуждать идеи команды, предлагать свои решения и грамотно аргументировать свою точку зрения. Также мы ценим инициативных людей, которые не только являются экспертами в своей области, но и активно интересуются нашими проектами в целом и могут при необходимости принять участие в обсуждении вопросов, выходящих за рамки их зоны ответственности. Кандидат на эту вакансию должен обладать следующими качествами и навыками:  Понимание принципов клиент-серверного взаимодействия Знание основных протоколов для работы с мобильными и веб-приложениями Опыт работы с бэкендом мобильных приложений Навыки проектирования сервисов Умение обсуждать в команде и предлагать свои решения задач Умение самостоятельно декомпозировать и оценивать задачи Умение и стремление получать новые знания и осваивать новые навыки  Кроме того, наш текущий стек технологий предполагает, что кандидат должен обладать следующими техническими знаниями и необходимым опытом работы:  Уверенное знание Python3, опыт разработки на Python более трёх лет Уверенное знание разных версий Django и опыт работы с ними  Знание DjangoMaterial, DjangoRestFramework и Django-channels   Опыт работы с серверами  Знание Nginx   Опыт работы с базами данных  Знание PostgreSQL Плюсом будет опыт работы с Amazon RDS для PostgreSQL   Опыт работы с SDK/API (в первую очередь от Facebook и Google) Знание или желание разбираться с работой различных SDK/API  Плюсом будет опыт или знание в InAppPy, Twilio, GeoPy Большим плюсом будет опыт работы со Stripe    Условия работы:  полностью удаленная работа гибкий график Ключевые навыкиPostgreSQLNginxPythonDjango FrameworkFacebook APIGoogle API",https://hh.ru/vacancy/47771735?from=vacancy_search_list&query=python
ООО ИТР Софт,Программист-разработчик Python/Odoo,от 1 000 EUR на руки,не требуется,"Стажировка, полный день","['Git', 'JavaScript', 'Python', 'Django Framework']","Требуемый опыт работы: не требуетсяСтажировка, полный деньВозможно временное оформление: договор услуг, подряда, ГПХ, самозанятые, ИПВозможна подработка: сменами по 4-6 часов, по выходным или по вечерамДля для проектов по разработке системы управления перевозками (TMS) на платформе Odoo ищем в продуктовую команду Python разработчика/стажера-разработчика. Информацию о продуктах и клиентах вы сможете найти на нашем сайте, но если коротко, то наша команда разрабатывает, внедряет и развивает продукт для транспортных компаний, занимающихся международными автоперевозками. Будет серьезным преимуществом для кандидата знание специфики работы международных перевозок. Возможна удаленная работа. Обязанности: В ваши обязанности будет входить только концентрация на проекте и работах, связанных с техническим заданием и выполнением задач по согласованным с клиентом требованиям. Требования: Кандидат должен обладать знаниями и минимальным практическим опытом по: - python, django, git - базовые знания по JavaScript - желание развиваться в широко используемой и востребованной платформе Odoo Условия:  отсутствие прямого контакта с клиентом и работа только через опытного руководителя проекта, возможность удаленной работы, работа через Jira или Trello Ключевые навыкиGitJavaScriptPythonDjango Framework",https://hh.ru/vacancy/48412531?from=vacancy_search_list&query=python
ИП SKIT,"Преподаватель по C++, Python, Go",от 50 000 до 200 000 KZT на руки,не требуется,"Частичная занятость, гибкий график","['Python', 'Грамотная речь', 'Обучение и развитие', 'Преподаватель', 'Индивидуальное обучение', 'C++']","Требуемый опыт работы: не требуетсяЧастичная занятость, гибкий графикВозможна подработка: сменами по 4-6 часов или по вечерамSlash - молодой центр по обучению программирования взрослых и детей, ищет преподавателя по языкам программирования C++, Python. Обязанности:  Проведение оффлайн/онлайн индивидуальных занятий Проведение пробных занятий и консультаций Разработка учебного плана Проверка домашних заданий  Требования:  Практический опыт применения языка программирования Умение объяснить изучаемый предмет Уметь мотивировать и активизировать учащихся Быть коммуникабельным  Условия:  Гибкий график Работа в центре левого берега Рабочее место где будет возможность совмещать ваш доп.заработок Премии за успешные достижения учеников и за вклад в развитие центра Ключевые навыкиPythonГрамотная речьОбучение и развитиеПреподавательИндивидуальное обучениеC++",https://hh.ru/vacancy/48459729?from=vacancy_search_list&query=python
ТОО Seiko Labs,Junior Python Developer (Robotic Process Automation & BPM),от 150 000 KZT на руки,1–3 года,"Полная занятость, полный день","['Python', 'SQL', 'RPA', 'ООП', 'Английский язык', 'HTML']","Требуемый опыт работы: 1–3 годаПолная занятость, полный деньОбязанности:  Автоматизация бизнес-процессов клиентов, используя нашу платформу Python RPA. (Не знаете что такое RPA? - just Google it) Написание Python скриптов  Требования:  Базовое знание Python, ООП, Структур данных и алгоритмов, SQL, REST API, HTML/JS/CSS Опыт работы с Selenium Будет плюсом: знание BPM нотации, знакомство с 1С, SAP, Oracle и др. ERP, Уровень английского не ниже Intermediate  Условия:  Работа Full-time 5/2 офис в районе Арбата, частично Remote В зависимости от опыта, возможна оплачиваемая стажировка 1-2 мес.  О нас:  Топ 1 компания по RPA в РК с командой в 20+ человек Получили инвестиции от Сингапурского венчурного фонда занимаемся разработкой программных роботов на базе технологии Robotic Process Automation. Роботы пишем под задачи по оптимизации рутинных операций. Наши клиенты: банки, телеком операторы, фармацевтические компании. Основатели - выпускники Болашак, бывшие сотрудники Big4. Стратегия компании предполагает выход на международные рынки в перспективе 2-х лет. Ключевые навыкиPythonSQLRPAООПАнглийский языкHTMLАдресАлматы, проспект Назарбаева, 50Показать на большой карте",https://hh.ru/vacancy/48304018?from=vacancy_search_list&query=python
ИП KLF,Senior Python developer,от 850 000 до 1 300 000 KZT до вычета налогов,3–6 лет,"Полная занятость, полный день","['Python', 'PostgreSQL', 'Django Framework', 'Redis', 'ООП']","Требуемый опыт работы: 3–6 летПолная занятость, полный деньТребования:  Опыт работы по специальности более 3х лет Знание Python, Django/Flask Опыт разработки REST API сервисов Опыт с PostgreSQL, Redis и Elasticsearch Опыт разработки и проектирования высоконагруженных системам Обязательное покрытие кода автоматизированными тестами Опыт работы в команде (Scrum) Понимание ООП и паттернов проектирования Понимание принципов хорошего Code review, критериев хорошей архитектуры и качества кода Ключевые навыкиPythonPostgreSQLDjango FrameworkRedisООП",https://hh.ru/vacancy/48324905?from=vacancy_search_list&query=python
ООО UIC Group,"Middle Backend — Python, Django dasturchi",з/п не указана,1–3 года,"Полная занятость, полный день","['Django Framework', 'Linux', 'PostgreSQL', 'Django', 'backend']","Требуемый опыт работы: 1–3 годаПолная занятость, полный деньVazifalari:  Stateful ilovalarni Django orqali dasturlash; REST API dasturlash Murakkab ERP dasturlarining arxitekturasini yaratish Jamoa bilan ishlash, Front-end, Mobile va Design jamoasi bilan o'zaromuloqatda bo’lish  Talablarimiz:  Python 3, Django, PEP8, SQL, PostgreSQL larda mukammal bilim REST API printsiplarni yaxshi bilish Linux, Docker, Nginx larda tajriba SQL va Django ORM da aloqalar va murakkab so'rovlarni yaratish qobiliyati +2 yil ish tajribasi  Qo’shimcha:  Sinov muddatidan so'ng, rasmiy mehnat kodeksiga asosan ish Yosh ijodiy mutaxassislardan iborat do'stona jamoa Kofe, pechenye va tezkor internet Ключевые навыкиDjango FrameworkLinuxPostgreSQLDjangobackendАдресТашкент, улица Фидокор, 7АПоказать на большой карте",https://hh.ru/vacancy/48344989?from=vacancy_search_list&query=python
СкилСофт,Python Developer,з/п не указана,1–3 года,"Полная занятость, полный день","['Python', 'Django Framework', 'Git', 'Linux', 'SQL', 'OpenCV', 'OCR', 'ML', 'Keras', 'Docker', 'Tensorflow']","Требуемый опыт работы: 1–3 годаПолная занятость, полный деньОбязанности:Разработка backend, API на Python, ML Требования:- Flask, Django, NumPy, Socket- Git / Bitbucket- Linux- Базы данных Желательно:- OpenCV / OCR / ML / Tensorflow / Keras- DockerКлючевые навыкиPythonDjango FrameworkGitLinuxSQLOpenCVOCRMLKerasDockerTensorflow",https://hh.ru/vacancy/48381722?from=vacancy_search_list&query=python
ТОО Экопроект,Программист / разработчик в Python / IT - специалист,з/п не указана,не требуется,"Полная занятость, полный день","['Python', '.NET Framework']","Требуемый опыт работы: не требуетсяПолная занятость, полный деньОбязанности: - Разработка плагинов для автоматизации работы проектировщиков в программе Autodesk Revit;- Языки программирования: Python / IronPython- Платформа: .NET Framework,- Среда разработки: visual studio;- Не обязательно , но желательно знание Revit API, Revitpythonshell, pyrevit Требования:  Наличие опыта Не обязательно! Аналитические способности, Исполнительность, Организованность, Умение работать в команде, коммуникабельность.  Условия:  офис в старом центре (ул.Иманова-ул.Габдуллина), график: 5 рабочих, 2 выходных; 9.00 - 18.00: дружный и отзывчивый коллектив, демократичное руководство, планы на развитие компании. Ключевые навыкиPython.NET FrameworkАдресНур-Султан (Астана), улица Малика Габдуллина, 12Показать на большой карте",https://hh.ru/vacancy/47924738?from=vacancy_search_list&query=python
ИП Academica,Преподаватель по анализу данных на Python,от 500 000 до 1 000 000 KZT на руки,3–6 лет,"Частичная занятость, полный день","['Python', 'Грамотная речь', 'Работа с людьми', 'Английский язык', 'Data Analysis']","Требуемый опыт работы: 3–6 летЧастичная занятость, полный деньМы молодая активно развивающаяся онлайн-школа Academica Courses по анализу данных в Казахстане. Если вы опытный специалист в сфере аналитики данных, дата сайнс и умеете грамотно преподносить обучающий материал, то you're welcome. Можно совмещать с основной работой. Обязанности:  Записывать видео-уроки по анализу данных на Python Подготовить домашние задания/раздаточный материал  Требования:  Опыт работы от 3х лет в сфере аналитики данных, дата сайнс Опыт в преподавании курсов  Условия:  Удаленная работа ЗП обговаривается лично с каждым кандидатом Ключевые навыкиPythonГрамотная речьРабота с людьмиАнглийский языкData Analysis",https://hh.ru/vacancy/48014779?from=vacancy_search_list&query=python
ООО Buynow,Программист Python,от 1 000 USD на руки,1–3 года,"Полная занятость, полный день","['Английский\xa0— B2 — Средне-продвинутый', 'Русский\xa0— C2 — В совершенстве', 'Python', 'Английский язык', 'Блокчейн', 'Русский язык']","Требуемый опыт работы: 1–3 годаПолная занятость, полный деньТребуется python разработчик, со знанием блокчейн технологий. Желательно иметь опыт работы с криптовалютой. Обязанности:  Необходимо понимать, изучать чужой код, выявлять уязвимости и эксплойты и соответственно устранять их Соблюдать дедлайны, вовремя предупреждать о срывах сроков или о возникновении сложностей  Требования:  Опыт работы не менее 2х лет Наличие портфолио проделанных работ знание английского и русского языка  Условия:  с 10 до 18:00 с понедельника по пятницу кухонный гарнитур имеется Возможна по проектная работа Ключевые навыкиАнглийский — B2 — Средне-продвинутыйРусский — C2 — В совершенствеPythonАнглийский языкБлокчейнРусский языкАдресТашкент, улица Узбекистон Овози, 2Показать на большой карте",https://hh.ru/vacancy/47942991?from=vacancy_search_list&query=python
